id,name,definition,synonyms_exact,alt_ids,subsets,xrefs,replaced_by,consider
UBERON:0015793,induseum griseum,"Thin layer of cortex lying on the dorsal surface of the corpus callosum. It has been debated whether it is more related to the hippocampus or the olfactory bulb (Shipley et al., Olfactory System In Paxinos The Rat Nervous System, 2nd ed).",indusium griseum,,,DHBA:10304|DMBA:16147|EMAPA:35430|FMA:62488|HBA:265504424|MA:0003129|MBA:19|neuronames:173|NLX:49940|Wikipedia:Indusium_griseum,,
UBERON:0015794,left lung lobar bronchus epithelium,An epithelium that is part of a lobar bronchus of left lung.,,,,EMAPA:17658|MA:0003135,,
UBERON:0015795,right lung lobar bronchus epitheium,An epithelium that is part of a lobar bronchus of right lung.,,,,EMAPA:17666|MA:0003136,,
UBERON:0015796,liver blood vessel,A blood vessel that is part of a liver.,,,,EMAPA:35498|MA:0003137,,
UBERON:0015800,taenia tectum of brain,"A continuation ventrally of the supracallosal gyrus beyond the rostrum of the corpus callosum. It is demonstrated histologically by Nissl stain. In the human ( Anthoney-1994 ) and the macaque ( Paxinos-2004 ) it lies on the rostral surface of the lamina terminalis and is considered identical to or part of the paraterminal gyrus. In the rat ( Swanson-1998 ) and the mouse ( Paxinos-2001 ) it is located similarly in relation to the supracallosal gyrus, however, it is a more prominent layered structure that extends rostrally on the medial surface overlying the anterior olfactory nucleus. It is considered part of the olfactory areas (rodent) of the cerebral cortex. In rodents it consists of two parts, the dorsal tenia tecta and the ventral tenia tecta. Note that some authors use the term 'tenia tecta' or 'taenia tecta' as a synonym for the lateral longitudinal stria ( Riley-1943 ).",taenia tecta|taenia tectum,,,BTO:0003738|DHBA:10305|DMBA:16154|EMAPA:35847|MA:0003150|MBA:589|neuronames:1870|NLX:144479,,
UBERON:0015807,ear epithelium,An epithelium that is part of a ear.,,,,EMAPA:32800|MA:0003161,,
UBERON:0015808,eye epithelium,An epithelium that is part of a camera-type eye.,,,,EMAPA:35957|MA:0003162,,
UBERON:0015813,middle ear epithelium,An epithelium that is part of a middle ear.,,,,EMAPA:35673|MA:0003169,,
UBERON:0015814,outer ear epithelium,An epithelium that is part of a external ear.,,,,EMAPA:35956|MA:0003170,,
UBERON:0015828,cerebellum ventricular layer,,,,,EHDAA2:0001153|EMAPA:17790|MA:0003187,,
UBERON:0015829,forebrain ventricular layer,,,,,EMAPA:32921|MA:0003190,,
UBERON:0015833,foregut epithelium,An epithelium that is part of a foregut.,,,,EMAPA:32922|MA:0003204,,
UBERON:0015834,duodenum lamina propria,A lamina propria that is part of a duodenum.,duodenal lamina propria|lamina propria mucosae of duodenum|lamina propria of duodenum,,human_reference_atlas,EMAPA:27255|FMA:15972|MA:0003209,,
UBERON:0015837,incisor dental pulp,A dental pulp that is part of a incisor tooth.,,,,EMAPA:35429|FMA:294459|MA:0003221,,
UBERON:0015838,molar dental pulp,,,,,EMAPA:35576|FMA:294469|MA:0003222,,
UBERON:0015839,molar epithelium,,epithelium of molar|epithelium of molar tooth,,,EMAPA:32878|MA:0003224,,
UBERON:0015840,incisor dental lamina,A dental lamina that is part of a incisor tooth.,,,,EMAPA:32896|MA:0003225,,
UBERON:0015841,molar dental lamina,,,,,EMAPA:32879|MA:0003226,,
UBERON:0015842,incisor enamel organ,A tooth enamel organ that is part of a incisor tooth.,,,,EMAPA:32895|MA:0003227,,
UBERON:0015843,molar enamel organ,,,,,EMAPA:32880|MA:0003228,,
UBERON:0015844,molar dental papilla,,molar odontogenic papilla|molar tooth odontogenic papilla,,,EMAPA:32882|MA:0003232,,
UBERON:0015846,incisor mesenchyme,An odontogenic mesenchyme that is part of a incisor tooth.,,,,EMAPA:32894|MA:0003229,,
UBERON:0015847,upper left incisor tooth,A upper jaw incisor that is in_the_left_side_of a dentition.,,,,SCTID:245585000,,
UBERON:0015848,incisor tusk,An incisor tooth that protrudes beyond the mouth.,,,,,,
UBERON:0015849,canine tusk,An cuspid tooth that protrudes beyond the mouth.,,,,,,
UBERON:0015850,upper left incisor tusk,,,,,,,
UBERON:0015851,upper right incisor tusk,,,,,,,
UBERON:0015852,narwhal tusk,"A upper jaw incisor that protrudes prominently from the mouth as a single median tusk, found in narwhals.",median incisor tusk,,,,,
UBERON:0015853,dental pulp of median incisor tusk,A dental pulp that is part of a narwhal tusk.,,,,,,
UBERON:0015854,interpedicular line,An anatomical line that connects two successive vertebral pedicles. The length of this line is known as the interpedicular distance.,inter-vertebral-pedicle line,,,,,
UBERON:0015855,ventral ectodermal ridge,A thickening of the surface ectoderm on the ventral side of the embryonic tail which resembles the apical ectodermal ridge of the limb bud.,,,,EMAPA:36491,,
UBERON:0015857,parotid lymph node,A lymph node found near the parotid gland.,parotid node,,,FMA:61216|MA:0003088|SCTID:279140007|Wikipedia:Parotid_lymph_nodes,,
UBERON:0015859,hepatic lymph node,Any of the lymph nodes adjacent to the stomach and duodenum.,hepatic node|lymphoglandulae hepaticae|lymphoglandulæ hepaticæ|nodi lymphoidei hepatici|portal lymph node,,,FMA:12798|MA:0003072|NCIT:C77640|SCTID:280480005|UMLS:C0229769|Wikipedia:Hepatic_lymph_nodes,,
UBERON:0015860,visceral abdominal lymph node,,,,,FMA:66178,,
UBERON:0015863,gastric lymph node,A lymph node along the left gastric artery or greater omentum.,gastric node|nodi lymphoidei gastrici,,,FMA:12796|MA:0003071|NCIT:C92222|UMLS:C1282334|Wikipedia:Gastric_lymph_nodes,,
UBERON:0015865,pancreaticosplenic lymph node,"Lymph nodes of the pancreatic tail and spleen, receiving afferents from both organs plus the greater curvature of the stomach; they drain to the celiac lymph nodes.",pancreaticosplenic node,,,FMA:12799|SCTID:280723006,,
UBERON:0015866,pyloric lymph node,,pyloric node,,,FMA:12802|SCTID:280127001,,
UBERON:0015867,cystic lymph node,,cystic node,,,FMA:12804|SCTID:46081008,,
UBERON:0015868,lymph node of epiploic foramen,,lymph node of anterior border of epiploic foramen|lymph node of anterior border of omental foramen|node of anterior border of epiploic foramen|node of anterior border of omental foramen|nodus foraminalis|nodus lymphoideus foraminalis,,,FMA:12805,,
UBERON:0015869,retropharyngeal lymph node,"The retropharyngeal lymph nodes, from one to three in number, lie in the buccopharyngeal fascia, behind the upper part of the pharynx and in front of the arch of the atlas, being separated, however, from the latter by the Longus capitis. Their afferents drain the nasal cavities, the nasal part of the pharynx, and the auditory tubes. Their efferents pass to the superior deep cervical glands. They are in the retropharyngeal space.",retropharyngeal node,,,"EMAPA:37724 {source=""MA:th""}|FMA:61237|MA:0003070|NCIT:C77649|SCTID:167263004|UMLS:C0229737|Wikipedia:Retropharyngeal_lymph_nodes",,
UBERON:0015870,lymph node of head,A lymph node that is part of a head.,,,,FMA:61212|SCTID:155136006,,
UBERON:0015871,facial lymph node,Any of the lymph nodes that are part of a face.,buccal lymph node,,,FMA:61222|SCTID:279139005|Wikipedia:Facial_lymph_nodes,,
UBERON:0015872,mandibular lymph node,The mandibular lymph node is a lymph node found near the jaw.,mandibular node|nodus mandibularis,,,FMA:61227|MA:0003067|SCTID:10664000|Wikipedia:Mandibular_lymph_node,,
UBERON:0015873,heel skin,A zone of skin that is part of a heel.,skin of heel,,,"EMAPA:37354 {source=""MA:th""}|MA:0003104|SCTID:244185002",,
UBERON:0015875,heel,The part of the foot that is the projection of the calcaneus.,calcaneal region|heel region|regio calcanea,,,FMA:24994|MESH:D006365|SCTID:362804005|Wikipedia:Heel,,
UBERON:0015876,pelvic lymph node,Any lymph node within the abdominal pelvic region.,lymph node of pelvis,,,FMA:12800|NCIT:C12363|SCTID:245352009|UMLS:C0729595,,
UBERON:0015877,parietal pelvic lymph node,,,,,FMA:66193,,
UBERON:0015878,common iliac lymph node,"The external iliac lymph nodes, from eight to ten in number, lie along the external iliac vessels. They are arranged in three groups, one on the lateral, another on the medial, and a third on the anterior aspect of the vessels; the third group is, however, sometimes absent. Their principal afferents are derived from the inguinal lymph nodes, the deep lymphatics of the abdominal wall below the umbilicus and of the adductor region of the thigh, and the lymphatics from the glans penis vel clitoridis, the membranous urethra, the prostate, the fundus of the urinary bladder, the cervix uteri, and upper part of the vagina.",common iliac node|iliac lymph node,,human_reference_atlas,FMA:12806|MA:0003066|NCIT:C32761|SCTID:314889004|UMLS:C0229807|Wikipedia:External_iliac_lymph_nodes,,
UBERON:0015880,external iliac lymph node,,external iliac node,,human_reference_atlas,FMA:16646|NCIT:C88143|SCTID:245358008|UMLS:C0229815,,
UBERON:0015881,internal iliac lymph node,"The internal iliac lymph nodes (or hypogastric) surround the internal iliac artery and its branches (the hypogastric vessels), and receive the lymphatics corresponding to the distribution of the branches of it, i. e. , they receive lymphatics from all the pelvic viscera, from the deeper parts of the perineum, including the membranous and cavernous portions of the urethra, and from the buttock and back of the thigh. It does not receive lymph from the ovary, testis, or superior half of the rectum; the gonads drain to the paraaortic lymph nodes, while the superior half of the rectum drains to the pararectal lymph nodes.",internal iliac node,,human_reference_atlas,FMA:16654|NCIT:C88142|SCTID:245357003|UMLS:C0447192|Wikipedia:Internal_iliac_lymph_nodes,,
UBERON:0015883,gluteal lymph node,,gluteal node,,,FMA:16657|SCTID:276154000,,
UBERON:0015884,presymphysial lymph node,,presymphysial node,,,FMA:16667|SCTID:279448009,,
UBERON:0015885,cymba conchae of pinna,,cymba conchae of auricle,,,FMA:61082|NCIT:C32420|SCTID:362545007|UMLS:C0229317,,
UBERON:0015886,root of nail,The part of the nail plate that extends into the dermis (nail matrix).,nail groove|nail root,,,FMA:60128|NCIT:C33495|SCTID:300732009,,
UBERON:0015895,proximal deep inguinal lymph node,One of the deep inguinal lymph nodes located in or adjacent to the femoral canal; sometimes mistaken for a femoral hernia when enlarged.,nodus inguinales profundi proximalis|nodus lymphoideus inguinales profundi proximalis|proximal deep inguinal node|proximal inguinal lymph node|rosenmuller's gland|rosenmuller's node,,,BTO:0004550|FMA:44303,,
UBERON:0015917,superficial lymph node,A lymph node that is located close to the surface.,,,,FMA:12767|NCIT:C102716,,
UBERON:0015918,deep lymph node,"A lymph node that is located deeper within the organism, further from the surface.",,,,FMA:12768,,
UBERON:0015922,accessory mandibular lymph node,,,,,,,
UBERON:0015923,superficial parotid lymph node,A parotid lymph node that is located superficially.,superficial parotid node,,,FMA:61217|SCTID:279141006|Wikipedia:Superficial_parotid_lymph_nodes,,
UBERON:0015925,superficial intraparotid lymph node,,superficial intraparotid node,,,SCTID:68339009,,
UBERON:0015926,cranial deep lymph node,,cranial deep node,,,,,
UBERON:0016374,sciatic lymph node,"A lymph node that is medial to the gluteus superficialis m., caudal to gluteus medius m. and sciatic nerve lymph node.",,,,MA:0002884,,
UBERON:0016378,ileocolic lymph node,One of the lymph nodes that form a chain around the ileocolic artery.,nodi lymphoidei ileocolici,,human_reference_atlas,FMA:16611|MA:0003065|NCIT:C77653|SCTID:29180003|UMLS:C2697661|Wikipedia:Ileocolic_lymph_nodes,,
UBERON:0016382,prescapular lymph node,,,,,"EMAPA:37723 {source=""MA:th""}|MA:0003069|NCIT:C77654",,
UBERON:0016386,paraaortic lymph node,"The paraaortic lymph nodes (also known as para-aortic, periaortic, and peri-aortic) are a group of lymph nodes that lie in front of the lumbar vertebral bodies near the aorta. These lymph nodes receive drainage from the lower gastrointestinal tract and the pelvic organs.",lateral aortic lymph node|lateral aortic node|para-aortic lymph node,,human_reference_atlas,FMA:16604|MA:0003073|NCIT:C77643|Wikipedia:Paraaortic_lymph_node,,
UBERON:0016390,auricular lymph node,,,,,MA:0003092,,
UBERON:0016391,thymic lymph node,,,,,MA:0003118,,
UBERON:0016392,mastoid lymph node,"The mastoid lymph nodes (retroauricular lymph nodes, posterior auricular glands), usually two in number, are situated on the mastoid insertion of the Sternocleidomastoideus, beneath the Auricularis posterior. Their afferent vessels drain the posterior part of the temporoparietal region, the upper part of the cranial surface of the auricula or pinna, and the back of the external acoustic meatus; their efferents pass to the superior deep cervical glands.",mastoid node|postauricular lymph node|retro-auricular lymph node|retro-auricular node,,,FMA:61215|SCTID:245328002|SCTID:279143009|Wikipedia:Mastoid_lymph_nodes,,
UBERON:0016393,deep parotid lymph node,The deep parotid lymph nodes are lymph nodes found below the parotid gland. The afferents of the subparotid glands drain the nasal part of the pharynx and the posterior parts of the nasal cavities. Their efferents pass to the superior deep cervical glands.,deep parotid node,,,FMA:61218|SCTID:279142004|Wikipedia:Deep_parotid_lymph_nodes,,
UBERON:0016394,anterior auricular lymph node,"The preauricular deep parotid lymph nodes (anterior auricular glands or preauricular glands), from one to three in number, lie immediately in front of the tragus. Their afferents drain the lateral surface of the auricula and the skin of the adjacent part of the temporal region; their efferents pass to the superior deep cervical glands.",pre-auricular lymph node|pre-auricular node|preauricular lymph node|preauricular node,,,FMA:61219|NCIT:C103429|SCTID:245327007|Wikipedia:Preauricular_deep_parotid_lymph_nodes,,
UBERON:0016395,infra-auricular lymph node,The infra-auricular deep parotid lymph nodes are a group of lymph nodes found underneath the ear.,infra-auricular deep node|infra-auricular deep parotid lymph node|infra-auricular deep parotid node|infra-auricular node,,,FMA:61220|SCTID:22509006|Wikipedia:Infra-auricular_deep_parotid_lymph_nodes,,
UBERON:0016396,intraglandular lymph node,,intraglandular node,,,FMA:61221,,
UBERON:0016397,submental lymph node,The submental lymph nodes (or suprahyoid) are situated between the anterior bellies of the Digastrici. Their afferents drain the central portions of the lower lip and floor of the mouth and the apex of the tongue. Their efferents pass partly to the submandibular lymph nodes and partly to a gland of the deep cervical group situated on the internal jugular vein at the level of the cricoid cartilage.,level Ia neck node|submental node,,,FMA:61229|SCTID:245318006|Wikipedia:Submental_lymph_nodes,,
UBERON:0016398,lymph node of lower limb,A lymph node that is part of a hindlimb.,,,,FMA:44310|SCTID:361109000,,
UBERON:0016399,lymph node of upper limb,A lymph node that is part of a forelimb.,,,,FMA:44311|SCTID:276155004,,
UBERON:0016400,infrapatellar fat pad,"The infrapatellar fat pad, also known as Hoffa's fat pad, is a cylindrical piece of fat that is situated under and behind the patella bone within the knee.",,,,FMA:58772|SCTID:282128003|Wikipedia:Infrapatellar_fat_pad,,
UBERON:0016401,pancreaticoduodenal lymph node,,pancreaticoduodenal node,,,FMA:16623|SCTID:281152007,,
UBERON:0016402,mesocolic lymph node,,,,human_reference_atlas,FMA:300965|Wikipedia:Mesocolic_lymph_nodes,,
UBERON:0016403,thoracic wall,"The thoracic wall (or chest wall) is the boundary of the thoracic cavity. The bony portion is known as the thoracic cage. However, the wall also includes muscle, skin, and fascia.",,,,FMA:10428|MESH:D035441|Wikipedia:Thoracic_wall,,
UBERON:0016404,cervical vertebral arch joint,A vertebral arch joint that is part of a cervical region of vertebral column.,cervical facet joint|joint of cervical vertebral arch|joint of cervical vertebral articular process|zygapophyseal joint of cervical vertebrae|zygapophysial joint of cervical vertebrae,,pheno_slim,FMA:13668,,
UBERON:0016405,pulmonary capillary,A capillary that is part of a lung.,capillary of lung,,human_reference_atlas|pheno_slim,FMA:14121,,
UBERON:0016408,corona of glans penis,"The circumference of the base of the glans forms a rounded projecting border, the corona of the glans penis, overhanging a deep retroglandular sulcus, behind which is the neck of the penis.",corona of penis|glans corona,,pheno_slim,FMA:19627|SCTID:362274002|Wikipedia:Corona_of_glans_penis,,
UBERON:0016409,base of glans penis,,glans penile base,,pheno_slim,FMA:19649,,
UBERON:0016410,male breast,A breast that is part of a male organism.,mamma masculina,,pheno_slim,FMA:19901|NCIT:C33048|UMLS:C0222604,,
UBERON:0016412,central part of body of bony vertebral centrum,,central part of body of vertebra,,pheno_slim,FMA:24003,,
UBERON:0016413,medullary cavity of long bone,,,,pheno_slim,FMA:24023,,
UBERON:0016416,anterior chest,Subdivision of thorax which is anterior to the plane of the posterior boundary of the middle mediastinum.,anterior thoracic region|front of chest|ventral chest,,pheno_slim,FMA:24816|SCTID:182331006,,
UBERON:0016418,nasion,"The intersection of the frontal and two nasal bones of the human skull. Its manifestation on the visible surface of the face is a distinctly depressed area directly between the eyes, just superior to the bridge of the nose.",,,pheno_slim,FMA:264779|Wikipedia:Nasion,,
UBERON:0016419,bony part of vertebral arch,,bony part of arch of vertebra,,,FMA:29741,,
UBERON:0016422,compact bone of long bone,A compact bone tissue that is part of a bone tissue of long bone.,,,pheno_slim,FMA:32674,,
UBERON:0016423,compact bone of diaphysis,A compact bone tissue that is part of a diaphysis.,,,pheno_slim,FMA:32678,,
UBERON:0016425,epiphyseal plate of radius,An epiphyseal plate that is part of a radius bone.,,,pheno_slim,FMA:34354,,
UBERON:0016426,proximal interphalangeal joint of little finger,,,,pheno_slim,FMA:35324,,
UBERON:0016430,palmar branch of median nerve,The palmar branch of the median nerve is a branch of the median nerve which arises at the lower part of the forearm and innervates skin of proximal central palm and thenar eminence.,median nerve palmar branch|palmar branch of anterior interosseous nerve|palmar cutaneous branch of median nerve|ramus palmaris (nervus medianus)|ramus palmaris nervus interossei antebrachii anterior,,human_reference_atlas|pheno_slim,FMA:44836|Wikipedia:Palmar_branch_of_the_median_nerve,,
UBERON:0016435,chest wall,Subdivision of thorax which includes all structures from the skin to the costal pleura. Examples: There is only one chest wall.,,,pheno_slim,"EMAPA:37233 {source=""MA:th""}|FMA:50060|MESH:D035441 {sssom:mapping_provider=""https://github.com/biopragmatics/biomappings"", sssom:mapping_justification=""https://w3id.org/semapv/vocab/LexicalMatching""}|NCIT:C62484|SCTID:181608004",,
UBERON:0016440,glabella region of bone,A zone of the frontal bone that connects the supraorbital rirdges.,glabellar surface of frontal bone,,pheno_slim,FMA:52851|FMA:57136|SCTID:137561005,,
UBERON:0016442,median palatine suture,The line of junction between the horizontal parts of the palatine bones that extends from both sides of the skull to form the posterior part of the hard palate.,median palatine suture of skull|middle palatine suture of skull|midpalatal suture of skull,,pheno_slim,FMA:52966,,
UBERON:0016446,hair of head,A strand of hair that is part of a head.,head hair,,pheno_slim,FMA:54241,,
UBERON:0016447,hair of trunk,A strand of hair that is part of a trunk.,trunk hair,,pheno_slim,FMA:54250,,
UBERON:0016452,upper secondary premolar tooth,,maxillary secondary premolar tooth|upper permanent premolar tooth,,pheno_slim,FMA:55716,,
UBERON:0016453,lower secondary premolar tooth,,lower permanent premolar tooth|mandibular secondary premolar tooth,,pheno_slim,FMA:55717,,
UBERON:0016454,upper central secondary incisor tooth,,maxillary central permanent incisor tooth|maxillary central secondary incisor tooth|secondary upper first incisor tooth|upper central permanent incisor tooth,,pheno_slim,FMA:55722,,
UBERON:0016455,upper lateral secondary incisor tooth,,maxillary lateral secondary incisor tooth|secondary upper second incisor tooth|upper lateral permanent incisor tooth,,pheno_slim,FMA:55724,,
UBERON:0016458,esophageal hiatus,A hole in the diaphragm through which the esophagus passes.,esophageal hiatus of diaphragm|oesophageal aperture|oesophageal hiatus,,pheno_slim,FMA:58289,,
UBERON:0016459,posterior pole of lens,The central point on the posterior surface of the lens.,polus posterior (lens)|polus posterior lentis,,pheno_slim,FMA:58898|NCIT:C33375|SCTID:302144008,,
UBERON:0016462,periorbital skin,A zone of skin in the periorbital region of the face.,skin of orbital part of face,,pheno_slim,"EMAPA:37937 {source=""MA:th""}|FMA:59350",,
UBERON:0016464,dorsum of nose,"The midline prominence of the nose, extending from the nasal root to the tip.",nasal dorsum,,pheno_slim,FMA:59517|SCTID:368114008,,
UBERON:0016466,antihelix,"On the pinna, a curved prominence of cartilage, parallel with and in front of the helix, is called the antihelix, also known as the anthelix; this divides above into two crura, the crura antihelicis, between which is a triangular depression, the fossa triangularis.",antihelical part of pinna|antihelix (auricula)|antihelix of pinna,,pheno_slim,FMA:60995|NCIT:C32120|SCTID:279612003|UMLS:C0229308|Wikipedia:Antihelix,,
UBERON:0016467,antitragus,The antitragus is a feature of human ear anatomy. It is a small tubercle that points anteriorly. It is separated from the tragus by the intertragic notch.,antitragal part of pinna,,pheno_slim,FMA:61001|NCIT:C32121|SCTID:362543000|UMLS:C0229314|Wikipedia:Antitragus,,
UBERON:0016475,skin of forehead,A zone of skin that is part of a forehead.,forehead skin,,pheno_slim,"EMAPA:37952 {source=""MA:th""}|FMA:63883",,
UBERON:0016476,primary incisor tooth,An incisor tooth that is part of a primary dentition.,deciduous incisor tooth|temporary incisor tooth,,pheno_slim,FMA:84200|SCTID:51528000,,
UBERON:0016477,zygomatic process of maxilla,"The zygomatic process of the maxilla (malar process) is a rough triangular eminence, situated at the angle of separation of the anterior, zygomatic, and orbital surfaces. In front it forms part of the anterior surface. Behind it is concave, and forms part of the infratemporal fossa. Above it is rough and serrated for articulation with the zygomatic bone. Below it presents the prominent arched border which marks the division between the anterior and infratemporal surfaces.",malar process of maxilla|processus zygomaticus (maxilla)|processus zygomaticus maxillae|zygomaticoorbital process of maxilla,,human_reference_atlas,FMA:52895|SCTID:272684007|Wikipedia:Zygomatic_process_of_maxilla,,
UBERON:0016478,liver stroma,A stroma that is part of a liver.,hepatic stroma|stroma of liver,,human_reference_atlas,FMA:17553,,
UBERON:0016479,capsule of liver,A collagenous capsule covering the external surface of the liver.,capsula fibrosa perivascularis|fibrous capsule of liver|glisson's capsule|hepatic capsule|tunica fibrosa (hepar)|tunica fibrosa hepatis,,,FMA:15813|SCTID:362185005|Wikipedia:Fibrous_capsule_of_Glisson,,
UBERON:0016480,interlobular stroma of liver,,,,pheno_slim,FMA:17525,,
UBERON:0016481,bronchial lymph node,A lymph node that is part of a bronchus.,,,,MA:0003078|NCIT:C32232|UMLS:C1305372,,
UBERON:0016482,dental plaque,"A soft, thin film of food debris, mucin, and dead epithelial cells deposited on the teeth, providing the medium for the growth of various bacteria. The main inorganic components are calcium and phosphorus, with small amounts of magnesium, potassium, and sodium; the organic matrix consists of polysaccharides, proteins, carbohydrates, lipids, and other components. Plaque plays an important etiologic role in the development of dental caries and periodontal and gingival diseases and provides the base for the development of materia alba; calcified plaque forms dental calculus.",,,,BTO:0000338|MESH:D003773|Wikipedia:Dental_plaque,,
UBERON:0016484,subgingival dental plaque,,,,,,,
UBERON:0016485,supragingival dental plaque,,,,,,,
UBERON:0016486,posterior fornix of vagina,The vaginal fornix that is behind the cervix. It is close to the recto-uterine pouch.,pars posterior fornicis vaginae|posterior part of fornix of vagina,,,FMA:19987|SCTID:245477006,,
UBERON:0016487,anterior fornix of vagina,The vaginal fornix that is front of the cervix. It is close to the vesico-uterine pouch.,anterior part of fornix of vagina|pars anterior fornicis vaginae,,,FMA:19986|SCTID:245476002,,
UBERON:0016490,auditory system,Is the sensory system for the sense of hearing.,,,,"EMAPA:36002|FMA:7192|MA:0002443|NCIT:C12889|neuronames:2888|NLXANAT:090817|UMLS:C0587901 {source=""ncithesaurus:Auditory_System""}|Wikipedia:Auditory_system",,
UBERON:0016491,vertebral centrum element,"Skeletal element that functionally replaces the notochord[VSAP,modified].",centrum of vertebra,,,VSAO:0000183,,
UBERON:0016492,foramen spinosum of sphenoid bone,"A foramen in the sphenoid bone through which the middle meningeal artery, middle meningeal vein, and the meningeal branch of the mandibular nerve pass.",foramen spinosum,,human_reference_atlas,FMA:53156|SCTID:369440000|Wikipedia:Foramen_spinosum,,
UBERON:0016493,palmaris longus muscle,"The palmaris longus is seen as a small tendon between the flexor carpi radialis and the flexor carpi ulnaris, although it is not always present. The muscle is absent in about 14 percent of the population, however this varies greatly with ethnicity. Absence of palmaris does not have any known effect on grip strength. Palmaris longus can be palpated by touching the pads of the fifth and first fingers and flexing the wrist. The tendon, if present, will be very visible.",musculus palmaris longus|palmaris longus,,human_reference_atlas,AAO:0010737|EMAPA:36205|FMA:38462|SCTID:181636009|Wikipedia:Palmaris_longus_muscle,,
UBERON:0016496,tendon of palmaris longus,,palmaris longus tendon,,,FMA:38594,,
UBERON:0016497,epicondyle of humerus,An epicondyle that is part of a humerus.,,,,FMA:321693|NCIT:C114187|SCTID:272693008,,
UBERON:0016498,intestinal-cloacal junction,The juncture where the intestine empties into the cloaca.,intestinal opening,,,ZFA:0005782,,
UBERON:0016499,esophageal-pneumatic duct sphincter,Sphincter at the junction of the esophagus and pneumatic duct.,,,,TAO:0000415|ZFA:0000415,,
UBERON:0016500,muscularis mucosa of fundus of urinary bladder,A muscularis mucosa that is part of a fundus of urinary bladder.,,,human_reference_atlas,EMAPA:28625,,
UBERON:0016501,muscularis mucosae of fundus of stomach,A muscularis mucosa that is part of a fundus of stomach.,,,,EMAPA:27165|FMA:17278,,
UBERON:0016502,stomach fundus lumen,An anatomical space that is enclosed by a fundus of stomach.,cavity of fundus of stomach|lumen of fundus of stomach|lumen of stomach fundus,,,EMAPA:18382|FMA:17077,,
UBERON:0016504,umbilical ring,"A dense fibrous ring surrounding the umbilicus at birth. At about the sixth week of embryological development, the midgut herniates through the umbilical ring; four weeks later it returns to the abdominal cavity and rotates around the superior mesenteric artery.",,,,EMAPA:31868|FMA:19930|SCTID:368065003|Wikipedia:Umbilical_ring,,
UBERON:0016505,Mullerian tubercle,An elevation on the wall of the embryonic urogenital sinus where the Müllerian ducts enter.,Muellerian tubercle|mullerian tubercle|Müllerian tubercle,,,EMAPA:18328|FMA:72175|MA:0003239,,
UBERON:0016508,pelvic ganglion,,inferior hypogastric ganglion,,human_reference_atlas,EMAPA:31527|FMA:80131|SCTID:324760006,,
UBERON:0016509,cavity of right ventricle,Luminal space of the right ventricle of the heart.,right ventricle lumen|right ventricular cavity,,,EMAPA:26047|FMA:9291,,
UBERON:0016510,epithelium of male urethra,An epithelium that is part of a male urethra.,male urethral epithelium|urethral epithelium of male,,,EMAPA:30467|FMA:19684,,
UBERON:0016511,lamina propria of fundus of stomach,A lamina propria that is part of a mucosa of fundus of stomach.,lamina propria mucosae of fundus of stomach,,,EMAPA:27163|FMA:17500,,
UBERON:0016512,lumen of duodenum,An anatomical space that is part of a duodenum.,doudenal lumen|duodenal lumen,,,EMAPA:19080|FMA:14589,,
UBERON:0016513,cavity of left atrium,Luminal space of the left atrium of the heart.,left atrial cavity|left atrium lumen,,,EMAPA:26011|FMA:9465,,
UBERON:0016514,cavity of left ventricle,Luminal space of the left ventricle of the heart.,left ventricular cavity,,,EMAPA:26038|FMA:9466,,
UBERON:0016515,muscular layer of prostatic urethra,A muscular coat that is part of a prostatic urethra.,muscle layer of prostatic part of urethra|muscle layer of prostatic urethra|muscular coat of prostatic urethra,,,EMAPA:30956|FMA:19699,,
UBERON:0016516,lamina propria of prostatic urethra,A lamina propria that is part of a prostatic urethra.,lamina propria of prostatic part of urethra|lamina propria of prostatic urethra,,,EMAPA:32303|FMA:19693,,
UBERON:0016517,lumen of jejunum,An anatomical space that is part of a jejunum.,jejunal lumen|jejunum lumen,,,EMAPA:18729|FMA:14590,,
UBERON:0016519,muscularis mucosae of jejunum,A muscularis mucosa that is part of a jejunum.,,,human_reference_atlas,EMAPA:27121|FMA:15063,,
UBERON:0016520,epithelium of female urethra,An epithelium that is part of a female urethra.,female urethral epithelium|urethral epithelium of female,,,EMAPA:30470|FMA:19774,,
UBERON:0016522,cavity of right atrium,Luminal space of the right atrium of the heart.,right atrial cavity,,,EMAPA:26020|FMA:11359,,
UBERON:0016524,muscle layer of spongiose part of urethra,A muscular coat that is part of a spongiose part of urethra.,muscle layer of penile urethra|muscle layer of spongy urethra|muscular coat of spongy urethra|muscular layer of spongy urethra|tunica muscularis urethrae spongiosa,,,EMAPA:30950|FMA:19701,,
